text,label
我在3月24日订购了图书室内设计，可是你们给我寄来的却是景观设计。我与3月26日之后打了N个电话，要求退款，买次你们总是说可以，2个工作日给我办理，我等阿等啊，过了好几个2个工作日，盼星星，盼月亮，终于在4月1日，盼来了，可是是换，不是退。我于是又接着打电话，你们又说2个工作日，我又等了好几个2个工作日，依然没有消息，我只好投诉。很快接到一个电话，告诉我1个工作日给我确切时间退，说的真好啊。，没有一丝犹豫。可是这一个工作日又过去了，人呢，电话呢？你们逗我玩呢。就86.2元，至于让你们这样吗，不烦啊？,1
"货已经收到，是原装机器，感觉蛮好的，东芝的做工简直一流设计很人性化,发出的热量控制得很低模具很漂亮",2
汉堡里吃出个塑料条的透明带，不知道什么东西，只想说做的时候肯定没好好弄,0
配置比价均衡，玩一般的游戏应该也撑的住了。硬盘250G的比较大了，可以多放好多东西。网络摄像头130万像素摄像头，读卡器，无线网卡该有的基本上都有了。 独立显卡ATI Mobility Radeon HD 3470 显存容量 独立256MB 算是同价位中比较高的芯片了。 华硕还是挺专业的！,2
明明缺货却不显示，没货了也不通知一声，收货时才知道没有这个！当当就喜欢骗人！,1
非常好速度很快服务态度很好味道超好超赞云吞有点贵汤包便宜又好吃下次还来,2
"我定了2本书,为什么只发了一本,我使用了礼券,?31岁小美女的养颜经?这本书就没发货.订单号： 1450990450能帮我查查吗?",1
菜特别少，味道特别差，以后不在定了,0
可以肯定作者读过一些历史资料更加确定作者文学功底稍显不足此书读来没有历史的明鉴更没有文学的优美所以我问自己读来何用岂不是浪费自己的时间我个人比较偏好易中天的<品三国>所以对于这本书的类型不是很喜欢,1
还可以，喜欢吃素的。,0
1、做工精致； 2、开机运行时间差不多4个小时，基本够用了。不过要注意头几次充电要充分，以激活电池； 3、其他的就是优派自己介绍的机器卖点了，另外送的电脑桌确实轻便，就是小了一点点。,2
1.预装的LINUX会影响安装XP或VISTA 2.左端散热口会影响本本键盘，夏天用恐怕要装底座 3.驱动安装盘并不好用,1
除了慢，其它还好,0
我3.6预定好的180的标间，当我到的时候竟然说有会议房间满了，我订的房间没有了，太不讲信誉了。唉！下次再也不会住了。,1
"我是7-10号入住的豪华海景大床房，通过携程预定之前，曾给蓝天宾馆打过电话，当时是告知我没房了，我还比较郁闷。但是就抱着试试看的想法，在携程提交了一个订单，没想到居然给我发短信确认了！当时我还很是惊讶，因为我是带着宝宝去的，怕有误。后来到达威海后打电话给总台确认一下，告诉我预定没问题。这才放心下来。 不愧是携程网友评价最高的酒店。服务比较好，还提前为我们准备好了婴儿床，整体服务员的待人接物都很礼貌热情。海景被前面的启明假日酒店破坏了一些，但还是不错的，躺在床上就可以看到海。早餐也不错，很丰富，有中式、西式、南朝鲜式，日式的。我个人喜欢西式的早餐，樱桃巧克力奶油布丁和蛋挞都不错，蛋挞还是冰过的，LP喝粥的时候小声跟我随便说了一句忘再拿个勺子了，服务员听到就给拿来，还主动为我的宝宝准备婴儿椅。我都想把早餐当午餐来吃了，哈哈。 以后如果去威海度假，还住这里！ 提个小建议：晚报可以每天送一份，那东西不过块八毛的，我在广州住过酒店每天都给送羊城晚报。水果也可以每天送两个，一般出来玩一天回来的客人吃个桃子或小柿子还是很高兴的，成本也不过一两块，呵呵。 补充点评 2008年7月11日 ： 忘记说了，第一天住在那里浴缸的下水阀似乎不严实，漏水比较快，导致我放的大半缸水漏下去不少，洗澡就只能边放水边泡澡，这就哗哗响而且不环保浪费水。第二天早上出去的时候跟服务员说了，晚上回来发现应该是处理过了，不漏了。服务还是比较上心的。但是后来，还是有些小漏，呵呵。 宾馆反馈 2008年7月11日 ： 尊敬的宾客，您好，感谢您的留言！您提出的需求,我们将尽力满足，欢迎你提出宝贵的建议，也希望在您下次入住的时候为为您提供更优质的服务。",2
"山庄很安静,空气非常好,交通也方便,房间空调不太凉",2
送餐好慢好慢好慢,2
南瓜粥一般般，卷饼不错,2
我该怎么评价？？诺大的盒子……只装了半盒……3块钱一份的鹌鹑蛋只有2颗……我忍了……好歹你给我放了！！！问题是我要的豆皮呢？？？我要的苦菊呢？？？里面绿色的菜叶我用一根筷子就能挑起来……3块钱一份的宽粉……只有中指那么长？？太垃圾！！！谁点你们家外卖谁死全家的！！百度优惠完还30块钱呢，这么大的盒子只有半盒不说……去了汤还剩什么？？垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾……一条宽粉，两颗鹌鹑蛋……黑白各一块百叶……还有一支筷子就能挑起来的菜叶组成了半盒麻辣烫！,0
浪费我的RMB光盘上读的根本对不上书上的单词 -总是差一个-- 气愤真是................,1
酒店服务非常差，设备一般，加床是硬板床且收费很高，服务员态度很差，就像没有经过培训，业务也不熟练，根本不像三星级的酒店。,1
这套书真的很好，除了印刷、纸质非常好之外，还设定小活页可以翻来翻去来表达故事中人物的动作、故事情节等，真的非常生动。里面的主角：河马、小猪、小老鼠和小鳄鱼深得囡囡的喜欢。记得书刚买回来的时候她就老吵着要读给她听，这套书买的大半年了，边边角角都被翻烂了，现在才上来写评论，我是想让更能负责任地写出用后的评论，让其他妈咪做参考。孩子一岁半时，建议可以买这套书给他（她）了。,2
送的挺快，不过为什么没有以前好吃了呢,0
"好吃,就是贵",2
不要奥尔良啊，不要奥尔良啊,0
书的质量实在是粗糙，让人大倒胃口，翻了下目录，粗看了一些内容，实在是不敢恭维，简直是一个课件讲义，毫无生动性可言，总之不像所介绍的那样好，我几乎没有兴趣再翻开这本书~,1
肥肠超级多！量很足！一直很喜欢他家的菜品,2
这本书很好，不但从地铁的设计规范，也在地铁隧道的细节做了很多的介绍。对我自己来说，很有帮助，我们掌握了更多的关于铁路隧道二次衬砌的基本规范，还有就是地质雷达探测的基本步骤和理论。这本书为地铁隧道检测提供了较为全面的知识和规范。如果你是从事铁路隧道检测工作，如果你从事地质雷达的探测工作，那么请你一定要参阅这本书，肯定收益丰硕。,2
挺好吃的，粥也很稠,2
"装系统 太难搞了！ 装了N多版本的 XP 都装不上，后来动了杀手锏 装了 VISTA, 结果 还真行了！",1
"订的阳光的豪华行政房，居然比同事订的豪华房小很多，要不是正巧去同事那边去看看，就让酒过去了。2种房间的价格差了￥150，贵的房间除了面积小了许多 - 甚至还不如普通标房大，其他设施无任何变化！这种变相斩客的做法是对消费者的欺诈！ 酒店的行政楼层无人员值班，也无任何行政客人的专项服务：无行政酒廊，无Happyhour,无专人服务。",1
九点多顶的，预计11点送达，结果催单了11点才给送，12点半才送过来,0
送餐速度极慢，完全忽略备注。还好饭菜不错。,0
"因为是16:9的物理分辨率,整体看起来屏幕比较矮,看高清不错但是玩游戏可能不太习惯需要适应.还有就是送的杀毒软件完全没有太大用处,还不如送鼠标",1
准时到达，太给力了！,2
"大家都说这本书写了很多心理案例,但我觉得什么案例呀，不就是作者编的故事么，而且欠分析。说什么是心理学的辅读读物，我看就是把一些故事串起来，再打乱一下顺序而已。推荐那些喜欢看小说的人看，但真想学到点心理学知识，那就免谈了。",1
包装服务都很好～也很正规的一家外卖～就是本人不太喜欢甜面酱的口味～下次不会选这个了,2
于丹的心得，在电视上看过，也上网看过，记得在大学的时候老师还放给我们看过， 现在看有书，就买了一本，翻了翻感觉挺好，还有书签，印刷是彩色的，也很好。上次评论打的分数不知道怎么的，是很差？不知能不能改啊，应该是很好，喜欢,1
竟然不给餐具！,0
各方面都不错，性价比也比较高。就是有些房间内设施要打电话才送来，例如电吹风，地图等。 我住的是B区，好像要档次低一些，但还可以，只是我住的房间刚好有半堵墙挡住了风景，但是我同事住的对着湖面很漂亮。 健身区正在装修，所以没能去游泳和运动很遗憾。 大堂满高档的。房间内饰比较朴素。早餐还行。 区位也还行，虽然离漂亮的团氿还有点距离。,2
可乐都洒到煎饼里了...这是新口味吗?,0
"送来的脊骨是臭的,打电话就给退了把钱拿回来了，老客户了,这次很失望。",0
容易粘指印，触摸板周围会发热，内存条是DDR2的，显卡是3400的，与京东所标的不符,1
当当网名不符实，订货多日不见送货，询问客服只会推托，只会要求用户再下订单。如此服务留不住顾客的。去别的网站买书服务更好。,1
我订了一本书，很好，只是在我看的时候，我发现少了一页，后来我申请换货，结果当当网也不管我。所以建议大家，不要在当当买东西。我说完了，谢谢。,1
